Date,Product_ID,Demand,Seasonality,Lead_Time_Days
2019-03-18,81,35.29351997,Fall,17
2021-04-17,28,73.4713117,Winter,28
2022-07-21,81,81.98509181,Summer,21
2021-11-15,62,41.03043806,Fall,24
2019-06-03,60,27.70172135,Winter,11
2020-02-17,36,72.99638254,Spring,26
2020-08-01,11,61.09835278,Winter,22
2018-06-05,95,60.28933516,Winter,24
2019-04-07,62,39.76586656,Winter,13
2019-11-24,86,31.4090857,Spring,5
2019-07-26,96,57.24310904,Spring,19
2019-03-09,20,69.29181983,Spring,23
2019-04-23,22,40.62386549,Spring,8
2018-02-11,47,8.940628521,Winter,1
2022-12-15,38,23.6906233,Spring,1
2020-02-07,39,41.0255705,Fall,19
2019-06-28,17,30.27642387,Spring,6
2021-03-19,73,12.77194155,Fall,3
2020-06-15,23,100.8194017,Summer,30
2019-07-09,27,47.94639762,Fall,23
2022-01-30,38,67.9636888,Spring,26
2021-08-10,78,53.22314448,Summer,14
2018-02-17,29,25.69696637,Spring,4
2021-04-04,71,22.65612356,Summer,4
2019-01-13,59,20.57715639,Winter,6
2018-09-10,76,61.87547458,Summer,15
2018-06-12,31,57.95816787,Fall,30
2019-09-22,30,19.10725087,Spring,2
2020-08-31,76,63.55555552,Spring,21
2020-06-09,39,10.23247421,Fall,2
2018-05-24,34,40.12025104,Winter,16
2018-04-14,66,33.75999804,Spring,6
2018-09-29,71,50.68061598,Spring,15
2020-05-09,74,50.95972229,Spring,17
2021-12-21,2,8.330586604,Winter,3
2019-05-08,64,51.58820145,Summer,11
2019-04-14,85,46.30638782,Winter,16
2019-11-24,97,76.16465082,Spring,27
2020-03-10,86,56.45207824,Spring,18
2022-11-02,98,71.85811777,Summer,18
2020-05-24,27,37.26537372,Fall,16
2018-07-24,46,16.25496225,Winter,3
2022-09-21,66,52.14740067,Summer,14
2020-09-28,18,37.72235021,Fall,19
2020-02-23,2,99.85175804,Summer,27
2018-10-30,66,66.67799686,Spring,24
2018-04-16,49,76.94936768,Summer,21
2019-07-29,78,53.12266865,Winter,19
2020-08-22,27,34.27726757,Winter,11
2020-10-19,41,23.55283344,Fall,11
2020-07-19,65,49.39532449,Spring,15
2019-12-18,65,47.0834814,Winter,16
2021-04-09,6,68.51188048,Spring,25
2022-01-03,49,47.12993487,Winter,17
2019-09-30,31,83.00684459,Summer,24
2018-06-14,77,42.68656813,Winter,16
2022-07-01,87,9.219100204,Winter,1
2019-09-16,35,39.54703079,Summer,8
2018-10-15,69,65.7521539,Spring,23
2022-06-11,70,52.42833571,Summer,11
2022-01-31,38,59.46577263,Winter,21
2019-03-09,42,32.18412925,Fall,13
2020-11-22,22,33.50492489,Fall,16
2018-08-22,9,20.16221037,Fall,9
2018-04-19,70,51.99085696,Fall,27
2021-09-14,62,90.49755763,Summer,26
2018-12-30,1,32.05150951,Spring,6
2019-10-12,31,48.07593456,Fall,24
2021-06-16,37,30.21661621,Summer,4
2021-11-19,6,37.61276249,Spring,7
2020-10-02,94,63.33686511,Winter,25
2018-09-16,93,21.03920479,Winter,5
2022-11-14,69,29.44960561,Fall,15
2020-01-25,18,35.84903038,Winter,11
2019-03-02,29,22.58195166,Summer,2
2019-08-21,6,56.30992186,Summer,14
2018-07-26,24,74.13881094,Summer,21
2022-11-02,45,60.99241514,Winter,22
2019-10-17,71,72.31375381,Spring,25
2018-10-29,95,42.00646114,Winter,16
2019-06-07,62,39.15567651,Spring,11
2018-09-16,51,21.92571564,Fall,11
2018-06-03,69,50.49295118,Fall,29
2019-11-01,59,17.62725556,Fall,7
2020-05-02,11,43.04489662,Fall,23
2022-09-11,58,48.87351532,Spring,14
2019-06-09,29,50.51696015,Spring,13
2021-11-11,35,57.66750412,Winter,23
2021-04-09,35,58.89928672,Winter,20
2019-01-06,29,66.65524514,Winter,23
2019-05-25,14,55.33085652,Summer,15
2021-11-20,59,42.68838254,Spring,12
2022-06-03,75,71.9529437,Winter,26
2018-07-25,27,35.19358306,Fall,16
2022-05-31,7,71.25482849,Winter,28
2022-01-15,5,31.4661079,Spring,8
2022-09-21,11,22.03822654,Winter,6
2021-11-08,41,13.66606617,Fall,1
2018-06-28,84,36.58485786,Fall,15
2022-06-04,44,54.14016837,Summer,13
2020-03-11,38,41.8240242,Spring,10
2021-05-06,75,76.4869992,Summer,20
2019-12-18,77,49.27499,Fall,24
2020-11-29,70,22.76992871,Summer,4
2019-11-04,74,32.78088594,Summer,6
2022-08-28,40,54.88072582,Summer,12
2018-05-20,95,36.99689477,Summer,8
2018-01-07,54,52.632331,Summer,14
2021-01-08,2,63.44470641,Winter,23
2022-06-24,10,26.74747892,Winter,8
2019-11-09,57,65.35546749,Summer,17
2021-12-13,10,52.29133154,Fall,30
2018-02-10,22,77.27442701,Winter,27
2020-04-09,86,52.36868355,Fall,25
2022-07-10,83,64.8453464,Winter,25
2018-06-03,10,42.73016631,Spring,13
2022-09-23,1,15.56466989,Fall,3
2018-01-03,32,44.1248372,Spring,10
2022-07-25,85,53.23935833,Fall,30
2022-07-13,34,52.1366314,Winter,20
2022-11-14,2,12.83944957,Fall,2
2019-05-09,41,81.47864886,Spring,29
2019-06-13,60,91.70218307,Summer,25
2022-04-02,28,56.1770593,Winter,20
2020-02-11,98,42.36246447,Fall,19
2022-06-04,38,57.44381075,Spring,20
2022-04-17,12,46.72352566,Summer,9
2021-05-18,42,60.02948628,Spring,21
2019-04-20,9,54.95875503,Winter,19
2020-02-06,63,49.16906225,Summer,13
2022-03-06,83,27.37353586,Spring,4
2021-04-02,45,65.2025597,Summer,18
2019-08-21,87,45.84205105,Fall,25
2019-12-16,53,46.62608739,Spring,12
2020-03-08,26,50.75300395,Summer,11
2018-01-13,73,73.09050138,Spring,27
2021-03-23,40,75.2642326,Summer,21
2021-05-25,54,38.85752574,Winter,14
2019-10-12,33,77.37379804,Summer,20
2020-07-21,25,25.95919854,Fall,9
2019-05-31,67,31.03992492,Fall,15
2018-06-23,26,51.26138216,Summer,12
2018-11-23,69,43.26619831,Winter,17
2021-08-25,21,57.29667655,Spring,21
2022-01-04,29,50.97354235,Summer,12
2020-06-07,9,15.3753653,Winter,5
2021-10-08,36,14.11440474,Winter,3
2022-01-11,6,56.60080092,Winter,20
2022-01-10,91,17.60705637,Fall,5
2018-10-09,36,34.70067507,Summer,5
2021-11-07,6,91.75240637,Summer,27
2018-04-21,31,28.19694039,Spring,5
2018-06-09,81,62.52524173,Spring,22
2021-07-27,5,80.97902418,Winter,29
2022-06-24,30,106.02227,Summer,29
2022-09-04,67,72.61350451,Spring,24
2018-03-03,59,61.0862751,Summer,14
2021-12-08,8,38.61982818,Fall,16
2022-06-15,12,89.74130135,Summer,24
2022-10-15,15,26.07135494,Spring,2
2018-11-21,1,47.05972562,Summer,12
2021-07-06,34,26.68797234,Summer,5
2018-05-04,36,53.83692376,Fall,26
2018-08-08,52,66.05845014,Winter,26
2019-03-01,50,35.91548545,Winter,13
2020-03-14,3,19.21323349,Winter,7
2018-02-04,49,29.12857169,Fall,16
2018-02-03,83,56.76363078,Spring,17
2020-02-19,40,16.28726898,Winter,5
2020-11-04,71,52.07119543,Summer,12
2021-05-25,38,51.27068075,Summer,12
2022-11-25,68,75.56661812,Spring,29
2018-04-13,61,26.65842581,Winter,7
2020-09-03,15,44.51442763,Summer,10
2020-10-07,84,75.71782845,Spring,29
2022-10-28,75,77.9137285,Spring,29
2019-12-07,96,61.91535353,Winter,23
2018-11-07,60,102.5244718,Summer,30
2020-04-18,91,57.82792718,Spring,19
2020-07-22,55,12.53642682,Fall,3
2021-08-04,15,16.13085786,Winter,5
2022-01-11,71,11.26358325,Winter,2
2022-07-23,34,19.41225329,Spring,1
2022-08-21,23,17.78591586,Winter,4
2021-01-12,94,52.38429349,Spring,15
2018-06-30,97,59.95930464,Winter,20
2018-03-08,13,44.27324831,Fall,22
2018-01-26,42,54.80349365,Spring,15
2021-08-18,29,31.48383641,Spring,7
2019-07-02,37,61.94682723,Winter,21
2019-03-12,77,32.60301803,Fall,15
2021-03-19,48,6.6562855,Winter,2
2018-08-04,83,24.53224894,Winter,7
2022-01-03,63,102.9945381,Summer,28
2018-03-22,37,38.09967587,Fall,20
2020-07-30,43,65.74545588,Spring,25
2018-10-30,1,17.69760938,Winter,7
2020-10-31,33,71.04550207,Spring,27
2018-10-21,98,44.73745743,Spring,12
2018-12-17,82,55.7501648,Spring,17
2020-08-10,65,19.18753476,Fall,7
2019-02-15,4,32.88741872,Summer,6
2022-10-14,52,24.04581134,Winter,6
2020-02-19,63,20.75829743,Summer,2
2018-10-02,67,73.50906226,Spring,25
2018-12-13,69,31.64008727,Summer,7
2022-07-03,51,39.48857101,Summer,9
2020-07-18,42,48.18465331,Summer,10
2022-08-25,69,39.76785278,Fall,23
2021-01-02,34,68.42828771,Winter,26
2020-09-20,26,81.54600835,Spring,29
2019-06-10,81,86.18637591,Summer,24
2018-09-19,61,52.1219053,Summer,12
2022-11-06,17,37.81944729,Fall,21
2020-10-19,81,34.7898732,Winter,10
2018-06-09,64,50.114938,Winter,17
2019-09-14,25,34.62634876,Fall,18
2019-05-12,61,55.83388888,Spring,18
2022-07-21,81,97.40879387,Summer,26
2021-11-10,83,28.38399435,Spring,6
2020-01-28,55,44.63182025,Spring,11
2020-09-02,6,23.0026777,Fall,12
2019-03-23,15,62.24867107,Summer,17
2022-04-06,32,22.85820768,Summer,3
2019-11-11,36,49.35873392,Fall,28
2019-04-11,3,29.20657168,Fall,16
2018-11-21,28,36.40818427,Spring,7
2020-03-24,12,77.44368266,Winter,29
2019-08-22,49,29.29606258,Spring,5
2021-07-26,53,74.21328108,Summer,19
2021-08-20,62,44.64208459,Fall,20
2019-05-30,40,34.58942965,Winter,12
2018-09-29,36,32.93497367,Fall,16
2021-06-08,3,45.35076408,Summer,9
2020-10-14,34,22.03331439,Spring,2
2021-04-13,66,40.28436028,Fall,22
2019-10-21,5,36.71169169,Summer,7
2018-09-25,54,47.82102796,Winter,16
2022-05-08,3,73.69263486,Summer,18
2018-07-22,65,34.962101,Summer,6
2019-05-12,4,53.1654858,Fall,29
2020-12-02,44,73.05518452,Spring,28
2019-06-23,57,86.06392393,Summer,23
2021-12-29,12,42.74203191,Spring,11
2022-07-02,47,49.37539978,Spring,13
2018-09-03,59,24.17844563,Summer,3
2020-09-03,33,19.87546278,Fall,6
2021-11-24,59,89.45311149,Summer,24
2019-01-01,44,24.39799656,Spring,3
2019-03-17,82,18.79080606,Winter,4
2021-05-04,7,21.70776217,Spring,2
2018-04-15,4,37.8185978,Fall,16
2022-05-03,50,17.68944978,Winter,6
2019-12-01,22,35.40569137,Winter,13
2019-02-26,6,56.61724383,Spring,20
2019-05-04,64,78.95650152,Summer,21
2020-05-13,35,43.42730224,Winter,14
2020-01-01,40,44.6841207,Fall,25
2020-09-26,37,43.69176267,Winter,16
2021-04-09,49,25.40385506,Spring,1
2018-02-24,77,32.26129081,Spring,7
2022-01-01,70,70.12027485,Winter,26
2018-03-23,2,57.4756525,Winter,19
2020-03-29,31,36.38345669,Spring,7
2022-06-28,91,71.07803025,Winter,28
2020-12-31,82,29.97564366,Winter,9
2018-02-20,73,81.15519527,Spring,30
2020-07-05,55,64.90192862,Spring,22
2018-07-29,44,5.49490252,Winter,1
2020-02-07,82,34.43756329,Spring,5
2020-09-26,13,58.92309777,Spring,19
2019-06-30,95,39.4105809,Spring,10
2021-04-02,40,32.62360268,Winter,12
2021-07-19,20,109.8420828,Summer,30
2019-06-07,63,29.77681075,Winter,10
2022-03-15,42,54.19077324,Summer,12
2020-03-22,66,70.40835336,Winter,26
2022-06-27,69,72.49166133,Winter,25
2022-07-10,73,55.45187867,Winter,19
2021-06-11,89,42.62569869,Summer,8
2021-03-02,58,48.01617727,Summer,10
2018-03-28,94,27.11148404,Fall,9
2022-10-25,47,19.81662634,Fall,6
2019-02-09,39,49.42379059,Fall,25
2021-07-25,63,26.23213936,Winter,8
2021-03-15,11,20.6831805,Winter,6
2022-01-26,60,30.64790321,Spring,6
2019-11-12,90,32.70464034,Summer,5
2019-04-06,20,29.93176249,Fall,11
2022-04-21,12,26.78349329,Spring,5
2019-10-06,6,42.62991115,Summer,8
2022-09-30,99,51.11514253,Spring,15
2019-03-16,82,51.72477417,Fall,29
2018-09-03,12,58.87823124,Spring,21
2019-12-05,95,49.67329318,Spring,13
2022-09-03,53,72.12688925,Winter,27
2018-05-22,5,75.76492656,Winter,30
2022-09-19,29,66.73506001,Summer,17
2019-02-21,49,69.75531502,Summer,18
2018-08-16,4,16.37095117,Summer,2
2021-03-14,22,46.8236473,Fall,22
2020-02-08,25,37.20857015,Fall,18
2021-05-22,36,77.14065743,Spring,28
2021-08-12,26,48.65872854,Fall,26
2021-05-06,63,26.08475141,Fall,9
2022-11-19,30,80.12507785,Spring,30
2019-04-22,60,13.07342571,Fall,5
2022-05-07,64,56.21807793,Spring,18
2018-05-22,31,56.89736955,Fall,29
2020-01-23,68,30.12737269,Fall,11
2020-11-21,13,17.09245426,Winter,4
2020-03-07,12,64.14083447,Summer,17
2020-07-24,87,53.00057837,Spring,19
2020-10-27,72,35.9016093,Spring,7
2020-04-28,1,58.44809649,Summer,15
2019-09-28,75,54.55509481,Spring,18
2019-07-19,11,41.59040828,Fall,22
2022-09-08,97,62.02884883,Summer,16
2020-04-13,13,19.27139692,Fall,8
2022-03-18,47,42.84793382,Winter,14
2020-06-25,36,28.80282632,Summer,5
2022-06-27,54,43.04227589,Winter,15
2020-10-07,75,14.46565534,Fall,3
2022-12-02,71,67.24688528,Summer,18
2020-06-17,45,34.89847097,Fall,14
2021-04-26,76,13.00652498,Fall,3
2020-07-24,59,18.75790846,Fall,4
2022-02-09,41,42.77798123,Summer,8
2020-08-04,59,32.69107714,Fall,15
2021-01-03,19,69.56327504,Summer,19
2018-10-22,27,17.34397597,Winter,3
2020-12-05,19,48.80311036,Winter,17
2019-03-01,14,21.56742497,Winter,5
2021-12-13,70,85.59139967,Summer,25
2020-08-28,43,60.05937627,Spring,21
2021-04-02,92,21.37855924,Fall,5
2022-11-24,19,100.3319048,Summer,29
2020-12-01,93,13.85801793,Fall,2
2018-06-01,91,33.51146667,Fall,16
2018-12-29,20,60.10550572,Winter,22
2020-04-15,27,27.72797543,Fall,9
2020-12-27,1,45.75691432,Fall,24
2018-03-09,37,79.67693746,Winter,28
2020-11-05,72,97.85982059,Summer,28
2019-02-08,6,27.81632452,Fall,13
2018-12-23,46,92.04530945,Summer,26
2022-03-30,29,26.11906281,Fall,8
2021-06-15,56,45.58719765,Winter,18
2022-09-28,54,28.26696008,Winter,8
2022-10-26,6,27.64908735,Spring,2
2020-10-19,63,14.39421007,Fall,4
2019-01-15,93,49.19006315,Winter,19
2019-12-03,65,40.09062194,Spring,12
2019-09-05,87,75.58397132,Winter,28
2020-06-19,78,55.09496908,Spring,16
2020-12-22,19,53.86523489,Summer,12
2020-06-25,47,19.30446113,Fall,6
2021-03-05,60,87.90379508,Summer,25
2021-01-01,36,35.63756821,Spring,6
2019-04-11,26,76.84980545,Spring,27
2020-04-05,25,9.125878886,Winter,3
2022-11-23,19,51.72380327,Fall,27
2021-06-20,32,43.64465925,Winter,17
2021-06-30,35,23.96275737,Winter,8
2021-07-13,75,49.89670355,Summer,10
2020-10-26,37,46.48117032,Fall,25
2020-06-16,93,42.53082249,Fall,22
2019-11-09,29,33.79993553,Fall,17
2019-06-13,4,25.62701843,Summer,4
2018-03-02,66,78.68190115,Summer,21
2022-05-10,90,25.33356464,Fall,9
2018-10-26,11,3.310790774,Winter,1
2022-01-08,87,16.85549856,Summer,1
2018-09-23,57,37.81299215,Fall,19
2021-03-23,40,34.61257051,Fall,14
2022-03-21,62,38.5402985,Winter,15
2019-02-10,66,37.47331993,Summer,9
2020-01-31,91,37.62420994,Spring,10
2020-04-28,49,36.15304,Winter,11
2019-05-19,53,53.02821599,Winter,21
2021-05-04,97,25.48570904,Fall,13
2018-08-15,2,20.41656593,Summer,2
2022-01-08,32,34.01433263,Winter,11
2018-04-14,37,20.77930444,Fall,10
2021-06-19,54,30.23235694,Fall,16
2020-04-24,77,40.9782731,Summer,8
2018-04-17,51,39.23559856,Fall,17
2022-11-20,5,60.03205666,Winter,22
2021-10-31,74,58.96023021,Spring,18
2020-01-29,41,25.85494578,Fall,8
2019-04-29,7,51.87439853,Fall,28
2021-12-17,94,10.09333507,Winter,3
2022-05-02,86,31.90739977,Fall,13
2020-08-09,30,31.32647746,Summer,7
2020-06-14,48,32.61191333,Fall,15
2021-04-29,13,28.36237425,Summer,3
2021-10-21,83,54.54455387,Winter,18
2021-05-21,61,80.63681412,Summer,22
2021-11-01,37,38.93235933,Summer,9
2020-05-06,32,29.24800785,Fall,14
2022-04-23,83,102.1945563,Summer,29
2019-08-19,82,10.30758389,Winter,1
2021-09-27,89,28.02444152,Spring,6
2019-09-03,8,10.47836257,Winter,4
2022-02-11,15,63.35499962,Spring,24
2019-02-14,8,38.86983115,Winter,14
2022-04-03,100,73.29514178,Spring,27
2022-06-02,40,77.64118536,Winter,28
2022-05-18,19,70.24924742,Spring,25
2021-04-13,81,65.90532675,Summer,17
2019-09-15,90,47.24807146,Fall,27
2021-07-23,52,24.8181302,Fall,12
2021-06-06,11,42.86925309,Spring,11
2018-01-12,39,60.26384398,Winter,22
2022-05-22,99,25.74125595,Fall,10
2021-10-26,4,8.002864637,Winter,1
2019-05-08,100,73.83663503,Winter,28
2020-08-12,79,19.14720247,Winter,6
2020-08-18,65,31.3316954,Summer,6
2022-10-31,64,25.33651361,Summer,3
2020-09-10,84,45.94932078,Fall,25
2022-03-04,58,17.47678424,Summer,2
2022-01-21,5,22.94309564,Fall,6
2018-06-26,27,30.00733723,Winter,9
2020-05-04,4,27.58488045,Spring,6
2021-09-30,61,21.6330573,Fall,10
2019-04-28,98,12.10342757,Fall,3
2022-10-21,57,28.59057496,Fall,13
2018-11-10,85,44.96050967,Fall,22
2021-05-05,19,34.79938913,Winter,10
2022-03-04,58,50.07421205,Fall,29
2022-10-12,37,74.15760776,Spring,28
2018-06-03,24,54.23597002,Winter,21
2018-04-27,49,97.5882713,Summer,27
2022-08-02,88,63.1678705,Winter,23
2018-06-20,33,31.19982166,Fall,15
2021-08-13,3,22.29130967,Fall,5
2021-12-14,55,50.5861585,Spring,13
2018-07-03,19,14.70267389,Winter,5
2020-03-07,81,64.91534751,Winter,25
2022-02-14,24,9.135532763,Winter,1
2019-08-31,72,51.10925632,Spring,15
2021-03-29,5,53.60826244,Fall,30
2018-11-03,53,79.71695386,Summer,22
2019-05-12,21,102.45336,Summer,30
2019-04-22,46,35.82220948,Winter,13
2021-09-21,86,66.01922201,Summer,17
2020-10-25,84,44.14397802,Fall,23
2020-11-04,97,54.67666325,Winter,20
2020-04-14,14,31.43973386,Fall,16
2021-03-22,28,31.64605803,Fall,14
2018-08-16,49,26.20503937,Winter,10
2019-06-02,46,35.37635383,Spring,9
2020-11-16,39,67.93290105,Winter,26
2018-04-21,86,45.90403147,Winter,16
2018-03-22,31,38.18956277,Fall,20
2020-03-03,67,88.24463859,Summer,26
2020-09-12,12,15.93165495,Fall,2
2020-06-26,56,17.14550862,Fall,8
2022-01-02,99,56.69504387,Spring,18
2020-04-18,6,59.8312657,Summer,15
2018-11-19,75,33.62054452,Winter,11
2020-07-02,30,44.18898249,Fall,20
2020-06-01,47,49.40758449,Spring,15
2018-07-22,47,61.78791619,Winter,24
2021-01-02,1,59.63128863,Winter,22
2019-04-06,7,17.26322371,Fall,8
2018-09-07,4,75.46183367,Spring,27
2021-12-28,12,62.47653831,Spring,22
2018-01-10,34,31.72653674,Summer,6
2022-05-06,29,51.80927893,Winter,19
2021-11-19,49,54.96003741,Fall,28
2021-12-21,55,20.23300914,Fall,8
2019-07-12,17,50.9642893,Fall,26
2022-02-18,76,60.49705368,Summer,15
2021-11-08,66,100.4153662,Summer,30
2018-05-17,10,38.18988674,Fall,17
2020-10-18,10,46.96944921,Summer,10
2021-01-20,69,68.6594447,Winter,24
2019-03-07,81,27.21127765,Winter,8
2022-02-14,33,17.83407427,Fall,8
2019-12-13,19,20.16063556,Summer,3
2021-08-15,84,67.62133006,Winter,27
2018-04-18,15,52.24445949,Fall,27
2021-02-08,90,74.43286386,Spring,28
2021-03-06,13,29.78814695,Fall,11
2020-03-16,59,24.5341996,Fall,10
2019-03-22,55,52.63141732,Summer,11
2019-01-15,44,57.69044799,Spring,19
2022-06-01,21,42.39971135,Fall,19
2022-05-30,98,60.54871198,Summer,15
2020-10-23,10,55.0280538,Spring,16
2018-09-20,46,16.80873118,Fall,3
2021-02-09,17,26.9230189,Spring,3
2020-12-05,15,32.21326107,Summer,7
2022-10-31,67,81.97830284,Summer,22
2020-04-10,50,47.38511068,Fall,26
2018-01-28,99,56.45022789,Summer,13
2022-03-22,55,58.75474309,Summer,13
2021-01-22,23,85.65998288,Summer,25
2018-10-13,89,38.13406562,Spring,8
2022-03-27,44,55.06159718,Winter,20
2021-05-03,4,42.98717569,Summer,9
2018-11-13,1,74.30559651,Summer,19
2019-01-06,33,64.76245426,Summer,17
2019-10-26,27,53.19238216,Spring,16
2020-10-25,100,72.71242792,Spring,26
2022-05-10,59,51.31423629,Winter,17
2019-01-29,22,52.66368715,Winter,21
2018-10-28,75,49.16266631,Winter,19
2018-10-31,21,45.93448876,Winter,15
2022-02-27,4,52.7680687,Fall,29
2020-04-19,78,47.79214393,Winter,19
2018-08-21,88,55.92990368,Spring,18
2019-05-11,6,56.54749874,Summer,14
2018-06-13,3,73.29382004,Spring,27
2018-07-23,93,28.89480367,Fall,12
2019-10-14,6,55.9577295,Fall,29
2021-04-06,20,79.03353971,Summer,23
2021-12-21,72,22.58660165,Fall,8
2022-08-08,87,16.36869563,Fall,4
2019-09-24,91,42.60127336,Spring,10
2018-09-29,71,15.1152961,Fall,1
2019-11-15,25,98.86055461,Summer,28
2018-11-26,81,42.2324185,Spring,9
2022-08-05,52,43.9625766,Fall,20
2021-09-25,9,31.69716077,Spring,5
2022-09-04,47,11.28715585,Winter,1
2018-08-21,8,25.40898318,Spring,4
2020-12-11,53,27.22705679,Fall,9
2018-12-19,16,21.33105369,Fall,8
2018-09-20,51,57.83551431,Spring,20
2021-03-24,38,84.19637964,Spring,30
2022-01-24,2,28.81925325,Fall,13
2018-02-19,68,18.89811031,Fall,3
2022-04-26,86,45.21300133,Summer,9
2019-07-07,23,68.18539617,Summer,18
2021-12-15,29,54.0309466,Spring,15
2018-11-09,6,11.2855442,Winter,2
2021-01-08,95,76.08201253,Winter,27
2020-08-24,52,67.94736603,Winter,26
2019-07-04,52,80.3459495,Summer,21
2021-06-25,77,93.4411416,Summer,26
2019-12-16,60,71.98164171,Winter,26
2018-07-15,52,53.78843438,Spring,19
2018-10-07,30,65.26227401,Winter,25
2018-07-17,87,68.32907183,Summer,18
2022-06-14,34,60.88997702,Spring,20
2019-04-20,29,60.06458317,Spring,18
2020-05-01,21,17.05708613,Fall,8
2020-05-17,65,28.62268803,Spring,2
2022-12-05,56,44.4758443,Fall,24
2018-11-10,17,27.62085027,Spring,6
2022-09-11,52,104.5026738,Summer,30
2019-04-29,33,37.67812322,Fall,19
2021-04-04,20,41.80225709,Fall,20
2018-06-03,4,21.69368229,Winter,6
2018-06-25,41,76.97936944,Summer,20
2022-12-30,11,74.19578603,Spring,27
2018-03-05,100,98.86907789,Summer,29
2020-07-02,92,46.34233369,Winter,17
2020-06-21,49,46.86797713,Fall,27
2019-04-18,88,59.99271012,Winter,22
2019-01-24,16,63.00503172,Winter,22
2022-03-14,39,44.18697071,Spring,14
2020-10-27,4,84.88109102,Winter,30
2022-09-29,75,52.08231454,Fall,25
2018-09-02,20,15.99101312,Fall,4
2021-01-12,89,23.3168349,Fall,7
2022-04-17,64,51.70350413,Spring,16
2020-11-12,58,20.81991711,Fall,9
2021-06-06,48,62.39100464,Spring,21
2018-11-17,88,17.04531944,Fall,8
2019-08-04,46,16.86382603,Winter,5
2020-09-23,4,72.09647649,Summer,18
2022-02-24,77,26.22231128,Winter,9
2022-12-07,43,38.74380415,Fall,17
2022-10-09,56,55.57456911,Summer,12
2020-09-10,13,56.05136225,Fall,30
2019-06-28,26,50.93703814,Fall,25
2019-05-28,44,55.78496222,Spring,17
2022-10-14,5,27.68772067,Fall,12
2019-05-29,49,77.65748848,Spring,30
2018-10-02,40,94.39123494,Summer,28
2018-10-27,12,50.15761749,Winter,17
2020-09-03,22,17.88125307,Winter,5
2021-08-06,73,31.17247003,Fall,13
2018-05-06,99,41.36048861,Summer,8
2020-12-15,86,47.7943323,Fall,25
2022-08-13,14,55.62210029,Winter,19
2022-03-30,15,60.75830909,Winter,23
2019-07-11,47,42.45552719,Fall,20
2018-01-09,76,25.10693942,Summer,4
2022-09-21,89,74.50788859,Summer,20
2022-10-15,77,37.56727875,Fall,16
2022-01-07,96,73.87175998,Winter,26
2020-08-28,18,54.98412325,Spring,19
2022-11-07,53,30.73759849,Fall,15
2022-11-17,50,34.153886,Fall,18
2018-06-27,88,22.3951554,Winter,7
2018-10-13,12,76.40354492,Winter,27
2020-01-03,90,14.52621145,Fall,6
2018-03-31,46,44.61228243,Fall,20
2019-04-10,5,23.29924361,Spring,4
2019-06-16,61,75.76534422,Summer,20
2022-05-05,97,21.58293035,Summer,2
2019-06-08,30,35.11308497,Fall,17
2022-10-05,89,89.92717934,Summer,24
2021-05-15,10,76.68046103,Summer,21
2021-03-20,23,63.505003,Spring,23
2021-10-01,25,67.06532704,Spring,23
2020-11-05,41,47.92565029,Summer,11
2018-07-26,13,44.77062045,Spring,14
2021-08-01,47,88.90968296,Summer,26
2022-09-27,44,32.0294895,Summer,6
2022-01-23,86,81.26239038,Spring,30
2021-08-07,19,15.38542637,Winter,5
2022-06-24,30,43.26836728,Fall,19
2018-06-09,39,58.69812268,Summer,16
2021-12-06,7,15.04700536,Fall,2
2021-03-21,66,58.25856749,Spring,18
2022-03-22,29,44.34888569,Summer,9
2020-02-27,27,71.81923147,Winter,25
2018-12-03,93,99.78555699,Summer,27
2019-07-14,49,15.12538759,Fall,5
2021-11-01,41,15.38908002,Winter,6
2022-01-31,49,25.24910757,Winter,8
2021-12-29,96,37.60724112,Fall,18
2020-01-21,8,38.45619739,Spring,7
2018-03-11,2,26.6362248,Fall,14
2022-12-04,87,43.47345267,Fall,19
2022-01-18,88,35.67354378,Spring,10
2018-07-25,41,57.94282926,Summer,15
2021-12-06,14,83.00677044,Summer,23
2018-07-02,63,21.2774882,Summer,3
2018-08-13,63,27.01556547,Winter,9
2019-02-12,94,87.15883146,Summer,24
2022-10-27,72,13.10794136,Fall,3
2018-07-18,95,6.2988139,Winter,2
2020-08-07,99,41.4950773,Winter,14
2020-02-12,84,8.845011313,Winter,3
2018-11-20,63,46.42403768,Winter,18
2022-05-19,85,43.00626476,Fall,22
2019-06-25,65,28.9931012,Fall,15
2020-06-22,98,12.94051661,Winter,4
2022-08-25,33,78.23454259,Spring,30
2019-07-20,18,51.44872815,Summer,11
2020-02-02,63,38.73658026,Summer,8
2020-04-30,11,37.13227724,Winter,13
2019-11-03,18,38.7525762,Fall,19
2020-09-01,98,57.52861615,Winter,23
2022-05-13,50,61.6470248,Winter,21
2019-10-04,73,37.91470533,Summer,9
2019-10-21,52,38.61401107,Fall,17
2021-08-18,68,51.0373972,Summer,12
2021-10-07,20,42.48229673,Winter,13
2020-10-28,22,19.41379903,Fall,7
2022-02-11,27,32.67969388,Fall,15
2021-04-07,25,49.92005409,Spring,16
2021-07-23,26,50.59855299,Spring,13
2020-03-29,77,32.33859437,Summer,5
2022-06-28,11,47.52783253,Fall,28
2020-04-09,96,82.32339889,Winter,30
2019-09-27,38,56.00304512,Fall,29
2019-03-18,80,32.76959816,Spring,6
